"Locality","DailyAvgNewCasesPast7Days","TotalCases","State","Date","TotalCases7DaysAgo","NewCasesPast7Days","FIPS-Code","PercentIncreaseTotalCasesPast7Days"
"Jefferson","0","1","Alabama","3/13/20","0","1","01073","1"
"Montgomery","0","1","Alabama","3/13/20","0","1","01101","1"
"Maricopa","0","3","Arizona","3/13/20","2","1","04013","50"
"Pima","0","1","Arizona","3/13/20","0","1","04019","1"
"Pinal","1","5","Arizona","3/13/20","0","5","04021","1"
"Alameda","1","7","California","3/13/20","1","6","06001","600"
"Calaveras","0","2","California","3/13/20","0","2","06009","1"
"Contra Costa","3","25","California","3/13/20","3","22","06013","733.33"
"Fresno","0","1","California","3/13/20","0","1","06019","1"
"Humboldt","0","1","California","3/13/20","1","0","06023","0"
"Imperial","0","2","California","3/13/20","0","2","06025","1"
"Los Angeles","4","40","California","3/13/20","13","27","06037","207.69"
"Madera","0","1","California","3/13/20","0","1","06039","1"
"Marin","0","3","California","3/13/20","0","3","06041","1"
"Orange","1","9","California","3/13/20","3","6","06059","200"
"Placer","0","4","California","3/13/20","5","-1","06061","-20"
"Riverside","1","8","California","3/13/20","0","8","06065","1"
"Sacramento","2","17","California","3/13/20","2","15","06067","750"
"San Benito","0","2","California","3/13/20","2","0","06069","0"
"San Diego","1","8","California","3/13/20","3","5","06073","166.67"
"San Francisco","3","23","California","3/13/20","2","21","06075","1050"
"San Joaquin","1","6","California","3/13/20","0","6","06077","1"
"San Mateo","3","20","California","3/13/20","2","18","06081","900"
"Santa Clara","8","79","California","3/13/20","20","59","06085","295"
"Santa Cruz","1","7","California","3/13/20","0","7","06087","1"
"Shasta","0","1","California","3/13/20","0","1","06089","1"
"Solano","1","6","California","3/13/20","0","6","06095","1"
"Sonoma","0","3","California","3/13/20","1","2","06097","200"
"Stanislaus","0","2","California","3/13/20","0","2","06099","1"
"Tulare","0","1","California","3/13/20","0","1","06107","1"
"Ventura","0","2","California","3/13/20","0","2","06111","1"
