"Locality","DailyAvgNewCasesPast7Days","TotalCases","State","Date","TotalCases7DaysAgo","NewCasesPast7Days","FIPS-Code","PercentIncreaseTotalCasesPast7Days"
"Baldwin","0","1","Alabama","3/15/20","0","1","01003","1"
"Elmore","0","1","Alabama","3/15/20","0","1","01051","1"
"Jefferson","1","5","Alabama","3/15/20","0","5","01073","1"
"Limestone","0","1","Alabama","3/15/20","0","1","01083","1"
"Montgomery","0","1","Alabama","3/15/20","0","1","01101","1"
"Tuscaloosa","0","2","Alabama","3/15/20","0","2","01125","1"
"Anchorage","0","1","Alaska","3/15/20","0","1","02020","1"
"Graham","0","1","Arizona","3/15/20","0","1","04009","1"
"Maricopa","0","4","Arizona","3/15/20","2","2","04013","100"
"Pima","0","2","Arizona","3/15/20","0","2","04019","1"
"Pinal","0","5","Arizona","3/15/20","2","3","04021","150"
"Jefferson","0","3","Arkansas","3/15/20","0","3","05069","1"
"Alameda","1","11","California","3/15/20","2","9","06001","450"
"Calaveras","0","2","California","3/15/20","0","2","06009","1"
"Contra Costa","3","29","California","3/15/20","9","20","06013","222.22"
"Fresno","0","1","California","3/15/20","1","0","06019","0"
"Humboldt","0","1","California","3/15/20","1","0","06023","0"
"Imperial","0","2","California","3/15/20","0","2","06025","1"
"Los Angeles","6","53","California","3/15/20","14","39","06037","278.57"
"Madera","0","1","California","3/15/20","1","0","06039","0"
"Marin","1","5","California","3/15/20","0","5","06041","1"
"Orange","2","14","California","3/15/20","3","11","06059","366.67"
"Placer","0","5","California","3/15/20","5","0","06061","0"
"Riverside","2","14","California","3/15/20","1","13","06065","1300"
"Sacramento","4","29","California","3/15/20","2","27","06067","1350"
"San Benito","0","3","California","3/15/20","2","1","06069","50"
"San Diego","2","16","California","3/15/20","3","13","06073","433.33"
"San Francisco","3","28","California","3/15/20","9","19","06075","211.11"
"San Joaquin","1","8","California","3/15/20","0","8","06077","1"
"San Luis Obispo","0","1","California","3/15/20","0","1","06079","1"
"San Mateo","4","32","California","3/15/20","2","30","06081","1500"
"Santa Clara","8","91","California","3/15/20","38","53","06085","139.47"
"Santa Cruz","1","7","California","3/15/20","0","7","06087","1"
"Shasta","0","1","California","3/15/20","0","1","06089","1"
"Solano","1","6","California","3/15/20","0","6","06095","1"
"Sonoma","0","2","California","3/15/20","1","1","06097","100"
"Stanislaus","0","2","California","3/15/20","0","2","06099","1"
"Tulare","0","2","California","3/15/20","0","2","06107","1"
"Ventura","1","5","California","3/15/20","0","5","06111","1"
"Yolo","0","2","California","3/15/20","1","1","06113","100"
"Adams","1","6","Colorado","3/15/20","0","6","08001","1"
"Arapahoe","2","15","Colorado","3/15/20","0","15","08005","1"
"Boulder","1","7","Colorado","3/15/20","0","7","08013","1"
"Clear Creek","0","1","Colorado","3/15/20","0","1","08019","1"
"Denver","4","28","Colorado","3/15/20","2","26","08031","1300"
"Douglas","1","8","Colorado","3/15/20","3","5","08035","166.67"
"Eagle","3","24","Colorado","3/15/20","1","23","08037","2300"
"El Paso","0","4","Colorado","3/15/20","1","3","08041","300"
"Garfield","0","1","Colorado","3/15/20","0","1","08045","1"
"Gunnison","1","9","Colorado","3/15/20","0","9","08051","1"
"Jefferson","2","12","Colorado","3/15/20","1","11","08059","1100"
"Larimer","0","1","Colorado","3/15/20","0","1","08069","1"
"Mesa","0","1","Colorado","3/15/20","0","1","08077","1"
"Pitkin","2","11","Colorado","3/15/20","0","11","08097","1"
"Pueblo","0","1","Colorado","3/15/20","0","1","08101","1"
"Routt","0","1","Colorado","3/15/20","0","1","08107","1"
"Summit","0","2","Colorado","3/15/20","0","2","08117","1"
"Weld","1","4","Colorado","3/15/20","0","4","08123","1"
"Fairfield","2","15","Connecticut","3/15/20","0","15","09001","1"
"Hartford","0","2","Connecticut","3/15/20","0","2","09003","1"
"Litchfield","0","3","Connecticut","3/15/20","0","3","09005","1"
"New Haven","1","4","Connecticut","3/15/20","0","4","09009","1"
"New Castle","1","6","Delaware","3/15/20","0","6","10003","1"
"Alachua","0","1","Florida","3/15/20","0","1","12001","1"
"Broward","5","36","Florida","3/15/20","2","34","12011","1700"
"Charlotte","0","1","Florida","3/15/20","0","1","12015","1"
"Citrus","0","1","Florida","3/15/20","0","1","12017","1"
"Clay","0","3","Florida","3/15/20","0","3","12019","1"
"Collier","1","5","Florida","3/15/20","0","5","12021","1"
"Duval","1","4","Florida","3/15/20","0","4","12031","1"
"Hillsborough","0","4","Florida","3/15/20","2","2","12057","100"
"Lee","0","5","Florida","3/15/20","2","3","12071","150"
"Manatee","0","4","Florida","3/15/20","1","3","12081","300"
"Miami-Dade","2","13","Florida","3/15/20","0","13","12086","1"
"Nassau","0","1","Florida","3/15/20","0","1","12089","1"
"Okaloosa","0","1","Florida","3/15/20","1","0","12091","0"
"Orange","0","2","Florida","3/15/20","0","2","12095","1"
"Osceola","0","1","Florida","3/15/20","0","1","12097","1"
