"Locality","DailyAvgNewCasesPast7Days","TotalCases","State","Date","TotalCases7DaysAgo","NewCasesPast7Days","FIPS-Code","PercentIncreaseTotalCasesPast7Days"
"Baldwin","0","1","Alabama","3/16/20","0","1","01003","1"
"Elmore","0","1","Alabama","3/16/20","0","1","01051","1"
"Jefferson","2","17","Alabama","3/16/20","0","17","01073","1"
"Lee","0","1","Alabama","3/16/20","0","1","01081","1"
"Limestone","0","1","Alabama","3/16/20","0","1","01083","1"
"Montgomery","0","2","Alabama","3/16/20","0","2","01101","1"
"Shelby","0","3","Alabama","3/16/20","0","3","01117","1"
"Tuscaloosa","0","3","Alabama","3/16/20","0","3","01125","1"
"Anchorage","0","1","Alaska","3/16/20","0","1","02020","1"
"Graham","0","1","Arizona","3/16/20","0","1","04009","1"
"Maricopa","1","8","Arizona","3/16/20","2","6","04013","300"
"Pima","1","4","Arizona","3/16/20","0","4","04019","1"
"Pinal","0","5","Arizona","3/16/20","2","3","04021","150"
"Jefferson","0","3","Arkansas","3/16/20","0","3","05069","1"
"Alameda","2","18","California","3/16/20","2","16","06001","800"
"Calaveras","0","2","California","3/16/20","0","2","06009","1"
"Contra Costa","4","34","California","3/16/20","9","25","06013","277.78"
"Fresno","0","2","California","3/16/20","1","1","06019","100"
"Humboldt","0","1","California","3/16/20","1","0","06023","0"
"Imperial","0","2","California","3/16/20","0","2","06025","1"
"Los Angeles","11","94","California","3/16/20","14","80","06037","571.43"
"Madera","0","1","California","3/16/20","1","0","06039","0"
"Marin","1","9","California","3/16/20","0","9","06041","1"
"Nevada","0","1","California","3/16/20","0","1","06057","1"
"Orange","2","17","California","3/16/20","4","13","06059","325"
"Placer","0","5","California","3/16/20","7","-2","06061","-28.57"
"Riverside","2","15","California","3/16/20","1","14","06065","1400"
"Sacramento","4","33","California","3/16/20","2","31","06067","1550"
"San Benito","0","3","California","3/16/20","2","1","06069","50"
"San Bernardino","0","1","California","3/16/20","0","1","06071","1"
"San Diego","7","55","California","3/16/20","3","52","06073","1733.33"
"San Francisco","4","40","California","3/16/20","9","31","06075","344.44"
"San Joaquin","1","8","California","3/16/20","0","8","06077","1"
"San Luis Obispo","0","3","California","3/16/20","0","3","06079","1"
"San Mateo","6","41","California","3/16/20","2","39","06081","1950"
"Santa Barbara","0","1","California","3/16/20","0","1","06083","1"
"Santa Clara","14","138","California","3/16/20","38","100","06085","263.16"
"Santa Cruz","1","9","California","3/16/20","0","9","06087","1"
"Shasta","0","1","California","3/16/20","1","0","06089","0"
"Solano","1","7","California","3/16/20","0","7","06095","1"
"Sonoma","0","5","California","3/16/20","3","2","06097","66.67"
"Stanislaus","0","3","California","3/16/20","0","3","06099","1"
"Tulare","0","2","California","3/16/20","0","2","06107","1"
"Ventura","1","4","California","3/16/20","0","4","06111","1"
"Yolo","0","2","California","3/16/20","1","1","06113","100"
"Adams","1","8","Colorado","3/16/20","0","8","08001","1"
"Arapahoe","2","15","Colorado","3/16/20","1","14","08005","1400"
"Boulder","1","7","Colorado","3/16/20","0","7","08013","1"
"Clear Creek","0","1","Colorado","3/16/20","0","1","08019","1"
"Denver","4","28","Colorado","3/16/20","3","25","08031","833.33"
"Douglas","1","8","Colorado","3/16/20","3","5","08035","166.67"
"Eagle","5","34","Colorado","3/16/20","2","32","08037","1600"
"El Paso","1","6","Colorado","3/16/20","1","5","08041","500"
"Garfield","0","2","Colorado","3/16/20","0","2","08045","1"
"Gunnison","2","11","Colorado","3/16/20","0","11","08051","1"
"Jefferson","2","17","Colorado","3/16/20","1","16","08059","1600"
"Larimer","0","2","Colorado","3/16/20","1","1","08069","100"
"Mesa","0","1","Colorado","3/16/20","0","1","08077","1"
